contestID,contestName,division,name,points,problemID,startTimeSeconds,tags,type
409,April Fools Day Contest 2014,12,The Great Game,,A,1396366200,[*special],PROGRAMMING
409,April Fools Day Contest 2014,12,Mysterious Language,,B,1396366200,[*special],PROGRAMMING
409,April Fools Day Contest 2014,12,Magnum Opus,,C,1396366200,[*special],PROGRAMMING
409,April Fools Day Contest 2014,12,Big Data,,D,1396366200,[*special],PROGRAMMING
409,April Fools Day Contest 2014,12,Dome,,E,1396366200,[*special],PROGRAMMING
409,April Fools Day Contest 2014,12,000001,,F,1396366200,[*special],PROGRAMMING
409,April Fools Day Contest 2014,12,On a plane,,G,1396366200,[*special],PROGRAMMING
409,April Fools Day Contest 2014,12,A + B Strikes Back,,H,1396366200,"[*special, brute force, constructive algorithms, dsu, implementation]",PROGRAMMING
409,April Fools Day Contest 2014,12,Feed the Golorp,,I,1396366200,[*special],PROGRAMMING
407,Codeforces Round #239 (Div. 1),1,Triangle,500.0,A,1396162800,"[brute force, implementation, math]",PROGRAMMING
407,Codeforces Round #239 (Div. 1),1,Long Path,1000.0,B,1396162800,"[dp, implementation]",PROGRAMMING
407,Codeforces Round #239 (Div. 1),1,Curious Array,2000.0,C,1396162800,"[brute force, implementation, math]",PROGRAMMING
407,Codeforces Round #239 (Div. 1),1,Largest Submatrix 3,2000.0,D,1396162800,"[dp, hashing]",PROGRAMMING
407,Codeforces Round #239 (Div. 1),1,k-d-sequence,2500.0,E,1396162800,[data structures],PROGRAMMING
408,Codeforces Round #239 (Div. 2),2,Line to Cashier,500.0,A,1396162800,[implementation],PROGRAMMING
408,Codeforces Round #239 (Div. 2),2,Garland,1000.0,B,1396162800,[implementation],PROGRAMMING
408,Codeforces Round #239 (Div. 2),2,Triangle,1500.0,C,1396162800,"[geometry, math]",PROGRAMMING
408,Codeforces Round #239 (Div. 2),2,Long Path,2000.0,D,1396162800,[dp],PROGRAMMING
408,Codeforces Round #239 (Div. 2),2,Curious Array,3000.0,E,1396162800,[],PROGRAMMING
405,Codeforces Round #238 (Div. 2),2,Gravity Flip,500.0,A,1395502200,"[greedy, implementation, sortings]",PROGRAMMING
405,Codeforces Round #238 (Div. 2),2,Domino Effect,1000.0,B,1395502200,[],PROGRAMMING
405,Codeforces Round #238 (Div. 2),2,Unusual Product,1500.0,C,1395502200,"[implementation, math]",PROGRAMMING
405,Codeforces Round #238 (Div. 2),2,Toy Sum,2000.0,D,1395502200,"[greedy, implementation, math]",PROGRAMMING
405,Codeforces Round #238 (Div. 2),2,Graph Cutting,3000.0,E,1395502200,[dfs and similar],PROGRAMMING
406,Codeforces Round #238 (Div. 1),1,Unusual Product,500.0,A,1395502200,"[implementation, math]",PROGRAMMING
406,Codeforces Round #238 (Div. 1),1,Toy Sum,1000.0,B,1395502200,"[constructive algorithms, greedy]",PROGRAMMING
406,Codeforces Round #238 (Div. 1),1,Graph Cutting,2000.0,C,1395502200,"[constructive algorithms, dfs and similar, graphs]",PROGRAMMING
406,Codeforces Round #238 (Div. 1),1,Hill Climbing,2000.0,D,1395502200,"[dfs and similar, geometry, trees]",PROGRAMMING
406,Codeforces Round #238 (Div. 1),1,Hamming Triples,2500.0,E,1395502200,"[implementation, math]",PROGRAMMING
404,Codeforces Round #237 (Div. 2),2,Valera and X,500.0,A,1395243000,[implementation],PROGRAMMING
404,Codeforces Round #237 (Div. 2),2,Marathon,1000.0,B,1395243000,"[implementation, math]",PROGRAMMING
404,Codeforces Round #237 (Div. 2),2,Restore Graph,1500.0,C,1395243000,"[dfs and similar, graphs, sortings]",PROGRAMMING
404,Codeforces Round #237 (Div. 2),2,Minesweeper 1D,2000.0,D,1395243000,"[dp, implementation]",PROGRAMMING
404,Codeforces Round #237 (Div. 2),2,Maze 1D,2500.0,E,1395243000,"[binary search, greedy, implementation]",PROGRAMMING
402,Codeforces Round #236 (Div. 2),2,Nuts,500.0,A,1394983800,"[greedy, math]",PROGRAMMING
402,Codeforces Round #236 (Div. 2),2,Trees in a Row,1000.0,B,1394983800,[brute force],PROGRAMMING
402,Codeforces Round #236 (Div. 2),2,Searching for Graph,1500.0,C,1394983800,"[brute force, constructive algorithms]",PROGRAMMING
402,Codeforces Round #236 (Div. 2),2,Upgrading Array,2000.0,D,1394983800,"[dp, greedy, math]",PROGRAMMING
402,Codeforces Round #236 (Div. 2),2,Strictly Positive Matrix,2500.0,E,1394983800,[graphs],PROGRAMMING
403,Codeforces Round #236 (Div. 1),1,Searching for Graph,500.0,A,1394983800,"[constructive algorithms, graphs]",PROGRAMMING
403,Codeforces Round #236 (Div. 1),1,Upgrading Array,1000.0,B,1394983800,"[dp, greedy, number theory]",PROGRAMMING
403,Codeforces Round #236 (Div. 1),1,Strictly Positive Matrix,1500.0,C,1394983800,[graphs],PROGRAMMING
403,Codeforces Round #236 (Div. 1),1,Beautiful Pairs of Numbers,1500.0,D,1394983800,"[combinatorics, dp]",PROGRAMMING
403,Codeforces Round #236 (Div. 1),1,Two Rooted Trees,2000.0,E,1394983800,"[data structures, implementation]",PROGRAMMING
401,Codeforces Round #235 (Div. 2),2,Vanya and Cards,500.0,A,1394465400,"[implementation, math]",PROGRAMMING
401,Codeforces Round #235 (Div. 2),2,Sereja and Contests,1000.0,B,1394465400,"[greedy, implementation, math]",PROGRAMMING
401,Codeforces Round #235 (Div. 2),2,Team,1500.0,C,1394465400,"[constructive algorithms, greedy, implementation]",PROGRAMMING
401,Codeforces Round #235 (Div. 2),2,Roman and Numbers,2000.0,D,1394465400,"[bitmasks, brute force, combinatorics, dp, number theory]",PROGRAMMING
401,Codeforces Round #235 (Div. 2),2,Olympic Games,2500.0,E,1394465400,[math],PROGRAMMING
400,Codeforces Round #234 (Div. 2),2,Inna and Choose Options,500.0,A,1394033400,"[dp, implementation]",PROGRAMMING
400,Codeforces Round #234 (Div. 2),2,Inna and New Matrix of Candies,1000.0,B,1394033400,"[brute force, implementation, schedules]",PROGRAMMING
400,Codeforces Round #234 (Div. 2),2,Inna and Huge Candy Matrix,1500.0,C,1394033400,"[implementation, math]",PROGRAMMING
400,Codeforces Round #234 (Div. 2),2,Dima and Bacteria,2000.0,D,1394033400,"[dsu, graphs, shortest paths]",PROGRAMMING
400,Codeforces Round #234 (Div. 2),2,Inna and Binary Logic,2500.0,E,1394033400,"[binary search, bitmasks, data structures]",PROGRAMMING
398,Codeforces Round #233 (Div. 1),1,Cards,500.0,A,1393687800,[implementation],PROGRAMMING
398,Codeforces Round #233 (Div. 1),1,Painting The Wall,1000.0,B,1393687800,"[dp, probabilities]",PROGRAMMING
398,Codeforces Round #233 (Div. 1),1,Tree and Array,1500.0,C,1393687800,[constructive algorithms],PROGRAMMING
398,Codeforces Round #233 (Div. 1),1,Instant Messanger,2000.0,D,1393687800,[data structures],PROGRAMMING
398,Codeforces Round #233 (Div. 1),1,Sorting Permutations,2500.0,E,1393687800,[],PROGRAMMING
399,Codeforces Round #233 (Div. 2),2,Pages,500.0,A,1393687800,[implementation],PROGRAMMING
399,Codeforces Round #233 (Div. 2),2,Red and Blue Balls,1000.0,B,1393687800,[],PROGRAMMING
399,Codeforces Round #233 (Div. 2),2,Cards,1500.0,C,1393687800,[number theory],PROGRAMMING
399,Codeforces Round #233 (Div. 2),2,Painting The Wall,2000.0,D,1393687800,[],PROGRAMMING
399,Codeforces Round #233 (Div. 2),2,Tree and Array,2500.0,E,1393687800,[],PROGRAMMING
396,Codeforces Round #232 (Div. 1),1,On Number of Decompositions into Multipliers,500.0,A,1393428600,"[combinatorics, number theory]",PROGRAMMING
396,Codeforces Round #232 (Div. 1),1,On Sum of Fractions,1000.0,B,1393428600,"[math, number theory]",PROGRAMMING
396,Codeforces Round #232 (Div. 1),1,On Changing Tree,1500.0,C,1393428600,"[data structures, trees]",PROGRAMMING
396,Codeforces Round #232 (Div. 1),1,On Sum of Number of Inversions in Permutations,2000.0,D,1393428600,[combinatorics],PROGRAMMING
396,Codeforces Round #232 (Div. 1),1,On Iteration of One Well-Known Function,2500.0,E,1393428600,[],PROGRAMMING
397,Codeforces Round #232 (Div. 2),2,On Segment's Own Points,500.0,A,1393428600,[],PROGRAMMING
397,Codeforces Round #232 (Div. 2),2,On Corruption and Numbers,1000.0,B,1393428600,"[implementation, math]",PROGRAMMING
397,Codeforces Round #232 (Div. 2),2,On Number of Decompositions into Multipliers,1500.0,C,1393428600,"[combinatorics, number theory]",PROGRAMMING
397,Codeforces Round #232 (Div. 2),2,On Sum of Fractions,2000.0,D,1393428600,[math],PROGRAMMING
397,Codeforces Round #232 (Div. 2),2,On Changing Tree,2500.0,E,1393428600,"[data structures, trees]",PROGRAMMING
394,Codeforces Round #231 (Div. 2),2,Counting Sticks,500.0,A,1392910200,[implementation],PROGRAMMING
394,Codeforces Round #231 (Div. 2),2,Very Beautiful Number,1000.0,B,1392910200,[],PROGRAMMING
394,Codeforces Round #231 (Div. 2),2,Dominoes,1500.0,C,1392910200,"[constructive algorithms, greedy]",PROGRAMMING
394,Codeforces Round #231 (Div. 2),2,Physical Education and Buns,2000.0,D,1392910200,"[brute force, implementation, math]",PROGRAMMING
394,Codeforces Round #231 (Div. 2),2,Lightbulb for Minister,2500.0,E,1392910200,[geometry],PROGRAMMING
392,Codeforces Round #230 (Div. 1),1,Blocked Points,500.0,A,1392728400,[math],PROGRAMMING
392,Codeforces Round #230 (Div. 1),1,Tower of Hanoi,1000.0,B,1392728400,[dp],PROGRAMMING
392,Codeforces Round #230 (Div. 1),1,Yet Another Number Sequence,1500.0,C,1392728400,"[combinatorics, math, matrices]",PROGRAMMING
392,Codeforces Round #230 (Div. 1),1,Three Arrays,2000.0,D,1392728400,[data structures],PROGRAMMING
392,Codeforces Round #230 (Div. 1),1,Deleting Substrings,2500.0,E,1392728400,[],PROGRAMMING
393,Codeforces Round #230 (Div. 2),2,Nineteen,500.0,A,1392728400,[],PROGRAMMING
393,Codeforces Round #230 (Div. 2),2,Three matrices,1000.0,B,1392728400,[],PROGRAMMING
393,Codeforces Round #230 (Div. 2),2,Blocked Points,1500.0,C,1392728400,[geometry],PROGRAMMING
393,Codeforces Round #230 (Div. 2),2,Tower of Hanoi,2000.0,D,1392728400,[dp],PROGRAMMING
393,Codeforces Round #230 (Div. 2),2,Yet Another Number Sequence,2500.0,E,1392728400,[],PROGRAMMING
391,Rockethon 2014,12,Genetic Engineering,3.0,A,1392573600,"[implementation, two pointers]",PROGRAMMING
391,Rockethon 2014,12,Word Folding,5.0,B,1392573600,[brute force],PROGRAMMING
391,Rockethon 2014,12,The Tournament,4.0,C1,1392573600,[brute force],PROGRAMMING
391,Rockethon 2014,12,The Tournament,4.0,C2,1392573600,[greedy],PROGRAMMING
391,Rockethon 2014,12,The Tournament,8.0,C3,1392573600,[],PROGRAMMING
391,Rockethon 2014,12,Supercollider,3.0,D1,1392573600,[brute force],PROGRAMMING
391,Rockethon 2014,12,Supercollider,16.0,D2,1392573600,[data structures],PROGRAMMING
391,Rockethon 2014,12,Three Trees,11.0,E1,1392573600,[],PROGRAMMING
391,Rockethon 2014,12,Three Trees,13.0,E2,1392573600,[],PROGRAMMING
391,Rockethon 2014,12,Stock Trading,8.0,F1,1392573600,[dp],PROGRAMMING
391,Rockethon 2014,12,Stock Trading,15.0,F2,1392573600,[greedy],PROGRAMMING
391,Rockethon 2014,12,Stock Trading,10.0,F3,1392573600,[],PROGRAMMING
390,Codeforces Round #229 (Div. 2),2,Inna and Alarm Clock,500.0,A,1392132600,[implementation],PROGRAMMING
390,Codeforces Round #229 (Div. 2),2,"Inna, Dima and Song",1000.0,B,1392132600,[implementation],PROGRAMMING
390,Codeforces Round #229 (Div. 2),2,Inna and Candy Boxes,1500.0,C,1392132600,[data structures],PROGRAMMING
390,Codeforces Round #229 (Div. 2),2,Inna and Sweet Matrix,2000.0,D,1392132600,[constructive algorithms],PROGRAMMING
390,Codeforces Round #229 (Div. 2),2,Inna and Large Sweet Matrix,2500.0,E,1392132600,[],PROGRAMMING
388,Codeforces Round #228 (Div. 1),1,Fox and Box Accumulation,500.0,A,1391442000,"[greedy, sortings]",PROGRAMMING
388,Codeforces Round #228 (Div. 1),1,Fox and Minimal path,1000.0,B,1391442000,"[bitmasks, constructive algorithms, graphs, implementation, math]",PROGRAMMING
388,Codeforces Round #228 (Div. 1),1,Fox and Card Game,1500.0,C,1391442000,"[games, greedy, sortings]",PROGRAMMING
388,Codeforces Round #228 (Div. 1),1,Fox and Perfect Sets,2000.0,D,1391442000,[math],PROGRAMMING
388,Codeforces Round #228 (Div. 1),1,Fox and Meteor Shower,2500.0,E,1391442000,[geometry],PROGRAMMING
389,Codeforces Round #228 (Div. 2),2,Fox and Number Game,500.0,A,1391442000,"[greedy, math]",PROGRAMMING
389,Codeforces Round #228 (Div. 2),2,Fox and Cross,1000.0,B,1391442000,"[greedy, implementation]",PROGRAMMING
389,Codeforces Round #228 (Div. 2),2,Fox and Box Accumulation,1500.0,C,1391442000,"[binary search, dp, greedy]",PROGRAMMING
389,Codeforces Round #228 (Div. 2),2,Fox and Minimal path,2000.0,D,1391442000,"[constructive algorithms, graphs, implementation, shortest paths]",PROGRAMMING
389,Codeforces Round #228 (Div. 2),2,Fox and Card Game,2500.0,E,1391442000,"[greedy, implementation]",PROGRAMMING
387,Codeforces Round #227 (Div. 2),2,George and Sleep,500.0,A,1391095800,[implementation],PROGRAMMING
387,Codeforces Round #227 (Div. 2),2,George and Round,1000.0,B,1391095800,"[brute force, greedy, two pointers]",PROGRAMMING
387,Codeforces Round #227 (Div. 2),2,George and Number,1500.0,C,1391095800,"[greedy, implementation]",PROGRAMMING
387,Codeforces Round #227 (Div. 2),2,George and Interesting Graph,2000.0,D,1391095800,[graph matchings],PROGRAMMING
387,Codeforces Round #227 (Div. 2),2,George and Cards,2500.0,E,1391095800,"[binary search, data structures]",PROGRAMMING
385,Codeforces Round #226 (Div. 2),2,Bear and Raspberry,500.0,A,1390577700,"[brute force, greedy, implementation]",PROGRAMMING
385,Codeforces Round #226 (Div. 2),2,Bear and Strings,1000.0,B,1390577700,"[brute force, greedy, implementation, math, strings]",PROGRAMMING
385,Codeforces Round #226 (Div. 2),2,Bear and Prime Numbers,1500.0,C,1390577700,"[binary search, brute force, data structures, dp, implementation, math, number theory]",PROGRAMMING
385,Codeforces Round #226 (Div. 2),2,Bear and Floodlight,2000.0,D,1390577700,"[bitmasks, dp, geometry]",PROGRAMMING
385,Codeforces Round #226 (Div. 2),2,Bear in the Field,2500.0,E,1390577700,"[math, matrices]",PROGRAMMING
383,Codeforces Round #225 (Div. 1),1,Milking cows,500.0,A,1390231800,"[data structures, greedy]",PROGRAMMING
383,Codeforces Round #225 (Div. 1),1,Volcanoes,1500.0,B,1390231800,"[binary search, implementation, sortings, two pointers]",PROGRAMMING
383,Codeforces Round #225 (Div. 1),1,Propagating tree,1500.0,C,1390231800,"[data structures, dfs and similar, trees]",PROGRAMMING
383,Codeforces Round #225 (Div. 1),1,Antimatter,2000.0,D,1390231800,[dp],PROGRAMMING
383,Codeforces Round #225 (Div. 1),1,Vowels,2500.0,E,1390231800,"[combinatorics, divide and conquer, dp]",PROGRAMMING
384,Codeforces Round #225 (Div. 2),2,Coder,500.0,A,1390231800,[implementation],PROGRAMMING
384,Codeforces Round #225 (Div. 2),2,Multitasking,1000.0,B,1390231800,"[greedy, implementation, sortings, two pointers]",PROGRAMMING
384,Codeforces Round #225 (Div. 2),2,Milking cows,1500.0,C,1390231800,[greedy],PROGRAMMING
384,Codeforces Round #225 (Div. 2),2,Volcanoes,2500.0,D,1390231800,[implementation],PROGRAMMING
384,Codeforces Round #225 (Div. 2),2,Propagating tree,2500.0,E,1390231800,"[data structures, dfs and similar, graphs, trees]",PROGRAMMING
382,Codeforces Round #224 (Div. 2),2,Ksenia and Pan Scales,500.0,A,1389972600,"[greedy, implementation]",PROGRAMMING
382,Codeforces Round #224 (Div. 2),2,Number Busters,2500.0,B,1389972600,"[binary search, math]",PROGRAMMING
382,Codeforces Round #224 (Div. 2),2,Arithmetic Progression,1500.0,C,1389972600,"[implementation, sortings]",PROGRAMMING
382,Codeforces Round #224 (Div. 2),2,Ksenia and Pawns,3000.0,D,1389972600,"[dfs and similar, graphs, implementation, trees]",PROGRAMMING
382,Codeforces Round #224 (Div. 2),2,Ksenia and Combinatorics,3000.0,E,1389972600,"[combinatorics, dp]",PROGRAMMING
386,Testing Round #9,12,Second-Price Auction,500.0,A,1389906900,[implementation],PROGRAMMING
386,Testing Round #9,12,"Fly, freebies, fly!",1000.0,B,1389906900,"[binary search, brute force, implementation]",PROGRAMMING
386,Testing Round #9,12,Diverse Substrings,1500.0,C,1389906900,"[dp, two pointers]",PROGRAMMING
386,Testing Round #9,12,Game with Points,2000.0,D,1389906900,"[dp, graphs, implementation, shortest paths]",PROGRAMMING
380,Codeforces Round #223 (Div. 1),1,Sereja and Prefixes,500.0,A,1389540600,"[binary search, brute force]",PROGRAMMING
380,Codeforces Round #223 (Div. 1),1,Sereja and Tree,1000.0,B,1389540600,"[graphs, implementation]",PROGRAMMING
380,Codeforces Round #223 (Div. 1),1,Sereja and Brackets,1500.0,C,1389540600,"[data structures, schedules]",PROGRAMMING
380,Codeforces Round #223 (Div. 1),1,Sereja and Cinema,2000.0,D,1389540600,"[combinatorics, math]",PROGRAMMING
380,Codeforces Round #223 (Div. 1),1,Sereja and Dividing,2500.0,E,1389540600,[data structures],PROGRAMMING
381,Codeforces Round #223 (Div. 2),2,Sereja and Dima,500.0,A,1389540600,"[greedy, implementation, two pointers]",PROGRAMMING
381,Codeforces Round #223 (Div. 2),2,Sereja and Stairs,1000.0,B,1389540600,"[greedy, implementation, sortings]",PROGRAMMING
381,Codeforces Round #223 (Div. 2),2,Sereja and Prefixes,1500.0,C,1389540600,"[binary search, implementation, two pointers]",PROGRAMMING
381,Codeforces Round #223 (Div. 2),2,Sereja and Tree,2000.0,D,1389540600,[brute force],PROGRAMMING
381,Codeforces Round #223 (Div. 2),2,Sereja and Brackets,2500.0,E,1389540600,[data structures],PROGRAMMING
379,Good Bye 2013,12,New Year Candles,500.0,A,1388417400,[implementation],PROGRAMMING
379,Good Bye 2013,12,New Year Present,1000.0,B,1388417400,"[constructive algorithms, implementation]",PROGRAMMING
379,Good Bye 2013,12,New Year Ratings Change,1500.0,C,1388417400,"[greedy, sortings]",PROGRAMMING
379,Good Bye 2013,12,New Year Letter,2000.0,D,1388417400,"[bitmasks, brute force, dp]",PROGRAMMING
379,Good Bye 2013,12,New Year Tree Decorations,2500.0,E,1388417400,"[geometry, schedules, sortings]",PROGRAMMING
379,Good Bye 2013,12,New Year Tree,3000.0,F,1388417400,"[data structures, divide and conquer, trees]",PROGRAMMING
379,Good Bye 2013,12,New Year Cactus,3500.0,G,1388417400,[dp],PROGRAMMING
377,Codeforces Round #222 (Div. 1),1,Maze,500.0,A,1388331000,[dfs and similar],PROGRAMMING
377,Codeforces Round #222 (Div. 1),1,Preparing for the Contest,1000.0,B,1388331000,"[binary search, data structures, greedy, sortings]",PROGRAMMING
377,Codeforces Round #222 (Div. 1),1,Captains Mode,1000.0,C,1388331000,"[bitmasks, dp, games]",PROGRAMMING
377,Codeforces Round #222 (Div. 1),1,Developing Game,2000.0,D,1388331000,[data structures],PROGRAMMING
377,Codeforces Round #222 (Div. 1),1,Cookie Clicker,2500.0,E,1388331000,"[dp, geometry]",PROGRAMMING
378,Codeforces Round #222 (Div. 2),2,Playing with Dice,500.0,A,1388331000,[brute force],PROGRAMMING
378,Codeforces Round #222 (Div. 2),2,Semifinals,1000.0,B,1388331000,"[implementation, sortings]",PROGRAMMING
378,Codeforces Round #222 (Div. 2),2,Maze,1500.0,C,1388331000,[dfs and similar],PROGRAMMING
378,Codeforces Round #222 (Div. 2),2,Preparing for the Contest,2000.0,D,1388331000,"[binary search, data structures, greedy, sortings]",PROGRAMMING
378,Codeforces Round #222 (Div. 2),2,Captains Mode,2000.0,E,1388331000,"[bitmasks, brute force, dp, greedy]",PROGRAMMING
375,Codeforces Round #221 (Div. 1),1,Divisible by Seven,500.0,A,1387893600,"[math, number theory]",PROGRAMMING
375,Codeforces Round #221 (Div. 1),1,Maximum Submatrix 2,1000.0,B,1387893600,"[data structures, dp, implementation, sortings]",PROGRAMMING
375,Codeforces Round #221 (Div. 1),1,Circling Round Treasures,1500.0,C,1387893600,"[bitmasks, shortest paths]",PROGRAMMING
375,Codeforces Round #221 (Div. 1),1,Tree and Queries,2000.0,D,1387893600,"[data structures, dfs and similar, trees]",PROGRAMMING
375,Codeforces Round #221 (Div. 1),1,Red and Black Tree,2500.0,E,1387893600,"[dp, implementation, math]",PROGRAMMING
376,Codeforces Round #221 (Div. 2),2,Lever,500.0,A,1387893600,"[implementation, math]",PROGRAMMING
376,Codeforces Round #221 (Div. 2),2,I.O.U.,1000.0,B,1387893600,[implementation],PROGRAMMING
376,Codeforces Round #221 (Div. 2),2,Divisible by Seven,1500.0,C,1387893600,"[math, number theory]",PROGRAMMING
376,Codeforces Round #221 (Div. 2),2,Maximum Submatrix 2,2000.0,D,1387893600,"[dp, implementation, sortings]",PROGRAMMING
376,Codeforces Round #221 (Div. 2),2,Circling Round Treasures,2500.0,E,1387893600,"[bitmasks, shortest paths]",PROGRAMMING
374,Codeforces Round #220 (Div. 2),2,Inna and Pink Pony,500.0,A,1387380600,"[greedy, implementation]",PROGRAMMING
374,Codeforces Round #220 (Div. 2),2,Inna and Nine,1000.0,B,1387380600,"[combinatorics, greedy]",PROGRAMMING
374,Codeforces Round #220 (Div. 2),2,Inna and Dima,1500.0,C,1387380600,"[dfs and similar, dp, graphs, implementation]",PROGRAMMING
374,Codeforces Round #220 (Div. 2),2,Inna and Sequence ,2000.0,D,1387380600,"[binary search, data structures, dp, trees]",PROGRAMMING
374,Codeforces Round #220 (Div. 2),2,Inna and Babies,2500.0,E,1387380600,"[binary search, data structures, dsu, geometry, implementation]",PROGRAMMING
372,Codeforces Round #219 (Div. 1),1,Counting Kangaroos is Fun,500.0,A,1386943200,"[binary search, greedy, sortings, two pointers]",PROGRAMMING
372,Codeforces Round #219 (Div. 1),1,Counting Rectangles is Fun,1000.0,B,1386943200,"[brute force, divide and conquer, dp]",PROGRAMMING
372,Codeforces Round #219 (Div. 1),1,Watching Fireworks is Fun,1500.0,C,1386943200,"[data structures, dp, math]",PROGRAMMING
372,Codeforces Round #219 (Div. 1),1,Choosing Subtree is Fun,2000.0,D,1386943200,"[binary search, data structures, dfs and similar, trees, two pointers]",PROGRAMMING
372,Codeforces Round #219 (Div. 1),1,Drawing Circles is Fun,2500.0,E,1386943200,"[combinatorics, geometry]",PROGRAMMING
373,Codeforces Round #219 (Div. 2),2,Collecting Beats is Fun,500.0,A,1386943200,[implementation],PROGRAMMING
373,Codeforces Round #219 (Div. 2),2,Making Sequences is Fun,1000.0,B,1386943200,"[binary search, implementation, math]",PROGRAMMING
373,Codeforces Round #219 (Div. 2),2,Counting Kangaroos is Fun,1500.0,C,1386943200,"[greedy, sortings, two pointers]",PROGRAMMING
373,Codeforces Round #219 (Div. 2),2,Counting Rectangles is Fun,2000.0,D,1386943200,[],PROGRAMMING
373,Codeforces Round #219 (Div. 2),2,Watching Fireworks is Fun,2500.0,E,1386943200,[dp],PROGRAMMING
371,Codeforces Round #218 (Div. 2),2,K-Periodic Array,500.0,A,1386493200,"[implementation, math]",PROGRAMMING
371,Codeforces Round #218 (Div. 2),2,Fox Dividing Cheese,1000.0,B,1386493200,"[math, number theory]",PROGRAMMING
371,Codeforces Round #218 (Div. 2),2,Hamburgers,1500.0,C,1386493200,"[binary search, brute force]",PROGRAMMING
371,Codeforces Round #218 (Div. 2),2,Vessels,2000.0,D,1386493200,"[data structures, dsu, implementation, trees]",PROGRAMMING
371,Codeforces Round #218 (Div. 2),2,Subway Innovation,2500.0,E,1386493200,"[math, two pointers]",PROGRAMMING
370,Codeforces Round #217 (Div. 2),2,"Rook, Bishop and King",500.0,A,1386399600,[math],PROGRAMMING
370,Codeforces Round #217 (Div. 2),2,Berland Bingo,500.0,B,1386399600,[implementation],PROGRAMMING
370,Codeforces Round #217 (Div. 2),2,Mittens,1500.0,C,1386399600,"[constructive algorithms, greedy, sortings]",PROGRAMMING
370,Codeforces Round #217 (Div. 2),2,Broken Monitor,3000.0,D,1386399600,"[brute force, constructive algorithms, implementation]",PROGRAMMING
370,Codeforces Round #217 (Div. 2),2,Summer Reading,3000.0,E,1386399600,"[dp, greedy]",PROGRAMMING
369,Codeforces Round #216 (Div. 2),2,Valera and Plates,500.0,A,1385739000,[implementation],PROGRAMMING
369,Codeforces Round #216 (Div. 2),2,Valera and Contest,1000.0,B,1385739000,"[constructive algorithms, implementation, math]",PROGRAMMING
369,Codeforces Round #216 (Div. 2),2,Valera and Elections,1500.0,C,1385739000,"[dfs and similar, graphs, trees]",PROGRAMMING
369,Codeforces Round #216 (Div. 2),2,Valera and Fools,2000.0,D,1385739000,"[dfs and similar, dp, shortest paths]",PROGRAMMING
369,Codeforces Round #216 (Div. 2),2,Valera and Queries,2500.0,E,1385739000,"[binary search, data structures]",PROGRAMMING
367,Codeforces Round #215 (Div. 1),1,Sereja and Algorithm ,500.0,A,1385479800,"[data structures, implementation]",PROGRAMMING
367,Codeforces Round #215 (Div. 1),1,Sereja ans Anagrams,1000.0,B,1385479800,"[binary search, data structures]",PROGRAMMING
367,Codeforces Round #215 (Div. 1),1,Sereja and the Arrangement of Numbers,1500.0,C,1385479800,"[graphs, greedy, sortings]",PROGRAMMING
367,Codeforces Round #215 (Div. 1),1,Sereja and Sets,2000.0,D,1385479800,"[bitmasks, dfs and similar]",PROGRAMMING
367,Codeforces Round #215 (Div. 1),1,Sereja and Intervals,2000.0,E,1385479800,"[combinatorics, dp]",PROGRAMMING
368,Codeforces Round #215 (Div. 2),2,Sereja and Coat Rack,500.0,A,1385479800,[implementation],PROGRAMMING
368,Codeforces Round #215 (Div. 2),2,Sereja and Suffixes,1000.0,B,1385479800,"[data structures, dp]",PROGRAMMING
368,Codeforces Round #215 (Div. 2),2,Sereja and Algorithm ,1500.0,C,1385479800,"[brute force, implementation]",PROGRAMMING
368,Codeforces Round #215 (Div. 2),2,Sereja ans Anagrams,2000.0,D,1385479800,"[data structures, two pointers]",PROGRAMMING
368,Codeforces Round #215 (Div. 2),2,Sereja and the Arrangement of Numbers,2500.0,E,1385479800,"[combinatorics, graphs, implementation]",PROGRAMMING
366,Codeforces Round #214 (Div. 2),2,Dima and Guards,500.0,A,1385307000,[implementation],PROGRAMMING
366,Codeforces Round #214 (Div. 2),2,Dima and To-do List,1000.0,B,1385307000,"[brute force, implementation]",PROGRAMMING
366,Codeforces Round #214 (Div. 2),2,Dima and Salad,1500.0,C,1385307000,[dp],PROGRAMMING
366,Codeforces Round #214 (Div. 2),2,Dima and Trap Graph,2000.0,D,1385307000,"[binary search, data structures, dfs and similar, dsu, shortest paths, two pointers]",PROGRAMMING
366,Codeforces Round #214 (Div. 2),2,Dima and Magic Guitar,2500.0,E,1385307000,"[brute force, implementation, math]",PROGRAMMING
364,Codeforces Round #213 (Div. 1),1,Matrix,500.0,A,1384875000,"[combinatorics, data structures, implementation]",PROGRAMMING
364,Codeforces Round #213 (Div. 1),1,Free Market,1000.0,B,1384875000,"[dp, greedy]",PROGRAMMING
364,Codeforces Round #213 (Div. 1),1,Beautiful Set,1500.0,C,1384875000,"[brute force, number theory]",PROGRAMMING
364,Codeforces Round #213 (Div. 1),1,Ghd,2000.0,D,1384875000,"[brute force, math, probabilities]",PROGRAMMING
364,Codeforces Round #213 (Div. 1),1,Empty Rectangles,2500.0,E,1384875000,"[divide and conquer, two pointers]",PROGRAMMING
365,Codeforces Round #213 (Div. 2),2,Good Number,500.0,A,1384875000,[implementation],PROGRAMMING
